id,name,isActive,remoteNetwork.id,address.type,address.value,access.edges,securityPolicy.id,alias,isVisible,isBrowserShortcutEnabled,routingMode,tags
UmVzb3VyY2U6MjUzMzk4Mw==,Calendar Dev,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,IP,172.22.0.0/19,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjUzMzk4NA==,All Dev (10.253.0.0/16),True,UmVtb3RlTmV0d29yazoxMTg4OTI=,IP,10.253.0.0/16,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzUyNDA2', 'name': 'Twingate - Access - Dev'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjUzMzk4NQ==,Legacy Dev,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,IP,172.21.0.0/19,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjUzMzk4Nw==,All Prod (10.128.0.0/11),True,UmVtb3RlTmV0d29yazoxMjEzODE=,IP,10.128.0.0/11,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzI0MjU0', 'name': 'Twingate - Access - Production'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjUzMzk4OA==,Legacy Prod,True,UmVtb3RlTmV0d29yazoxMjEzODE=,IP,172.31.0.0/16,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjUzMzk4OQ==,Calendar Prod,True,UmVtb3RlTmV0d29yazoxMjEzODE=,IP,172.22.64.0/18,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjUzMzk5MA==,All Prod (10.96.0.0/11),True,UmVtb3RlTmV0d29yazoxMjEzODE=,IP,10.96.0.0/11,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzI0MjU0', 'name': 'Twingate - Access - Production'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjUzMzk5MQ==,All Prod (10.160.0.0/11),True,UmVtb3RlTmV0d29yazoxMjEzODE=,IP,10.160.0.0/11,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzI0MjU0', 'name': 'Twingate - Access - Production'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjUzNTU1NA==,[HZ] prod.global.notion.internal,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.prod.global.notion.internal,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzI0MjU0', 'name': 'Twingate - Access - Production'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjUzNTU1OQ==,[HZ] stg.global.notion.internal,True,UmVtb3RlTmV0d29yazoxMjE4NjA=,DNS,*.stg.global.notion.internal,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjU0Njg4OQ==,StarTree Dev Usw2,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*.4juj61.cp.s7e.startree.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjU1MTk3NA==,JIT Dev VPC,True,UmVtb3RlTmV0d29yazoxMjczNTc=,IP,172.18.8.0/23,"[{'node': {'id': 'R3JvdXA6MjM0NTA5', 'name': 'Infrastructure Security Team'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQz', 'name': 'SUBTEAM.INFRASTRUCTURE_SECURITY'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjU1NDQyNg==,JIT Prod,True,UmVtb3RlTmV0d29yazoxMjc5NTk=,IP,172.18.10.0/23,"[{'node': {'id': 'R3JvdXA6MjM0NTA5', 'name': 'Infrastructure Security Team'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQz', 'name': 'SUBTEAM.INFRASTRUCTURE_SECURITY'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjYyNzcxMA==,[HZ] domzpy0382g.eu-central-1.aws.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.domzpy0382g.eu-central-1.aws.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjYyNzcxMQ==,[HZ] dom8w1j7kmw.eu-central-1.aws.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.dom8w1j7kmw.eu-central-1.aws.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjcyMzk1NA==,Anyscale VPC,True,UmVtb3RlTmV0d29yazoxNjY2ODY=,IP,10.250.248.0/21,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MjgxMjQw', 'name': 'Elasticsearch'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzE1Njc5', 'name': 'Twingate - Access - Anyscale'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc3MjQ4', 'name': 'SUBTEAM.CLOUD_INFRASTRUCTURE'}, 'securityPolicy': None}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6Mjc1NzU0Mw==,Anyscale EUC1 VPC,True,UmVtb3RlTmV0d29yazoxNzc0MTk=,IP,10.250.240.0/21,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MjgxMjQw', 'name': 'Elasticsearch'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzE1Njc5', 'name': 'Twingate - Access - Anyscale'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6Mjc2MjU4MQ==,[HZ] notion-playground.internal,True,UmVtb3RlTmV0d29yazoxMDQ3OTI=,DNS,*.notion-playground.internal,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6Mjc3MjAyNg==,StarTree Prod US,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.fms3f2.cp.s7e.startree.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6Mjc4MTQ2Mg==,k8 Load Balancer,True,UmVtb3RlTmV0d29yazoxODM0NDA=,DNS,k8s-ingressn-ingressn-9e4c4de190-ce47a1ed91582b2f.elb.us-west-2.amazonaws.com,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQ4', 'name': 'SUBTEAM.CLOUD_INFRASTRUCTURE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6Mjg2MjE0Mw==,StarTree Prod Euc1,True,UmVtb3RlTmV0d29yazoxOTc3MjA=,DNS,*.acx6sf.cp.s7e.startree.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MjkzNDc4Mg==,Salestino VPC,True,UmVtb3RlTmV0d29yazoyMDY3MTk=,IP,172.30.0.0/21,"[{'node': {'id': 'R3JvdXA6MTYzODAz', 'name': 'EverOps'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MTYzODIx', 'name': 'All Employees'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Mjc4NjE4', 'name': 'Sales'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU3', 'name': 'DEPARTMENT.SALES.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MTAxNDMyMQ==,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6Mjk3NTQ1Ng==,OneHouse VPC,True,UmVtb3RlTmV0d29yazoyMTEwNjE=,IP,10.250.128.0/18,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6Mjk4MDIyNA==,Salestino Domain,True,UmVtb3RlTmV0d29yazoyMDY3MTk=,DNS,salestino.makenotion.com,"[{'node': {'id': 'R3JvdXA6MTYzODAz', 'name': 'EverOps'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MTYzODIx', 'name': 'All Employees'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MTAxNDMyMQ==,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzAzMzgwNA==,Infra Console Prod,True,UmVtb3RlTmV0d29yazoxMjAzNjk=,DNS,infra-console.tools.notion.internal,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==,console.makenotion.com,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzA3MzQ3Mg==,[HZ] us-west-2.aws.private.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*.us-west-2.aws.private.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzI1MDI4MA==,Snowflake `.app` TLD,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.snowflake.app,"[{'node': {'id': 'R3JvdXA6MTYzODIx', 'name': 'All Employees'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODExMjQz', 'name': 'Twingate - Access - Snowflake'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzI3ODgwNg==,[HZ] *.playground.notion.windowstesting.internal,True,UmVtb3RlTmV0d29yazoyNzE5NjU=,DNS,*.playground.notion.windowstesting.internal,"[{'node': {'id': 'R3JvdXA6MjQ3MjM5', 'name': 'TEMP TESTING'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzMwMjkzMw==,Load Simulator Management,True,UmVtb3RlTmV0d29yazoxMjAzNjk=,DNS,ls-mgmt.tools.notion.internal,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzMwNDI5Mg==,Load Simulator Worker,True,UmVtb3RlTmV0d29yazoxMjAzNjk=,DNS,ls-workers.tools.notion.internal,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzMwNDcwOA==,Teleskope EKS Cluster,True,UmVtb3RlTmV0d29yazoxMTAxNjY=,DNS,F7D7F64DC79DEF536D6A9F24E79749D2.gr7.us-west-2.eks.amazonaws.com,"[{'node': {'id': 'R3JvdXA6MjM0NTA5', 'name': 'Infrastructure Security Team'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6NDA4MTI3', 'name': 'Info Security'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTk4', 'name': 'TEAM.INFO_SECURITY.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQz', 'name': 'SUBTEAM.INFRASTRUCTURE_SECURITY'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzMyMDkxOQ==,Snowflake Computing App,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.snowflakecomputing.app,"[{'node': {'id': 'R3JvdXA6MTYzODIx', 'name': 'All Employees'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODExMjQz', 'name': 'Twingate - Access - Snowflake'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzMyOTM0Nw==,Turbopuffer Managed Prod US,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,privatelink.notion.aws-us-west-2.turbopuffer.com,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzMzMDAwNA==,Turbopuffer Managed Prod Euc1,True,UmVtb3RlTmV0d29yazoxOTc3MjA=,DNS,privatelink.notion.aws-eu-central-1.turbopuffer.com,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzM0NDA1OQ==,Onehouse EUC1 VPC,True,UmVtb3RlTmV0d29yazoyODQ4NjI=,IP,10.250.64.0/18,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzM5MDEwMg==,AI Enablement Prod USW2 VPC,True,UmVtb3RlTmV0d29yazoyOTE5ODA=,IP,10.248.32.0/22,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzM5NTEzMA==,Data Internal,True,UmVtb3RlTmV0d29yazoyOTE5ODA=,DNS,*.data.notion.internal,"[{'node': {'id': 'R3JvdXA6MTYzODIx', 'name': 'All Employees'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQwMzc4MQ==,Apps,False,UmVtb3RlTmV0d29yazoyOTE5ODA=,DNS,*.apps.makenotion.com,"[{'node': {'id': 'R3JvdXA6MTYzODIx', 'name': 'All Employees'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQyNzgwMA==,Octopus Deploy Staging,True,UmVtb3RlTmV0d29yazoyOTgzNTM=,DNS,octopus-stg.makenotion.com,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ0MTIwNw==,BBOGAERT.WINDOWS.DEV.RESOURCE,True,UmVtb3RlTmV0d29yazozMDA5MzI=,DNS,byron-mbp,"[{'node': {'id': 'R3JvdXA6ODIyNTYw', 'name': 'BBOGAERT.WINDOWS.DEV.GROUP'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ0NDcyMw==,ABHAY.WINDOWS.DEV.RESOURCE,False,UmVtb3RlTmV0d29yazozMDE1OTE=,DNS,abhay-mbp,"[{'node': {'id': 'R3JvdXA6ODIzMzE0', 'name': 'ABHAY.WINDOWS.DEV.GROUP'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ0NDcyNg==,JSCHEIRER.WINDOWS.DEV.RESOURCE,True,UmVtb3RlTmV0d29yazozMDE1ODk=,DNS,jscheirer-mbp,"[{'node': {'id': 'R3JvdXA6ODIzMzEz', 'name': 'JSCHEIRER.WINDOWS.DEV.GROUP'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
